timestamp,y_true,yhat,z_resid,silver_label
2020-06-20 02:00:00+00:00,36959.0,38902.37988147204,-0.5331795655273429,0
2020-06-22 06:00:00+00:00,60118.0,47346.55558396637,2.7791382898987136,1
2020-06-24 09:00:00+00:00,63961.0,63650.92743638941,-0.026478337237539548,0
2020-07-09 17:00:00+00:00,58509.0,57357.88687444972,0.21121877297271463,0
2020-07-11 06:00:00+00:00,45809.0,55798.94792271294,-2.6108165488398534,1
2020-07-19 17:00:00+00:00,45108.0,47669.8474535228,-0.5935932715037145,0
2020-07-21 03:00:00+00:00,43534.0,42889.418333518486,0.14748684290064185,0
2020-07-22 09:00:00+00:00,64641.0,62365.86173340696,0.5195566973115008,0
2020-07-27 00:00:00+00:00,36840.0,36415.53752443756,0.08790650414343926,0
2020-08-01 06:00:00+00:00,45798.0,55869.80262510689,-2.570736475185351,1
2020-08-10 05:00:00+00:00,55982.0,44244.12041251802,2.8902005307993024,1
2020-08-10 10:00:00+00:00,64287.0,53227.10792324572,2.616557058689673,1
2020-08-10 15:00:00+00:00,60981.0,49775.44167465013,2.578551459886956,1
2020-08-15 01:00:00+00:00,38763.0,39676.40841999125,-0.2594328581157057,0
2020-08-17 06:00:00+00:00,59448.0,47991.41086727475,2.564374069709818,1
2020-08-27 18:00:00+00:00,55664.0,57218.65021005106,-0.3336812320006567,0
2020-09-02 02:00:00+00:00,42365.0,41435.05185614946,0.1593471461838055,0
2020-09-07 21:00:00+00:00,45691.0,41054.97620847835,0.9441942864681028,0
2020-09-11 07:00:00+00:00,61009.0,59084.16816872257,0.34163845245425656,0
2020-09-14 05:00:00+00:00,56266.0,44818.28993032685,2.537306762797071,1
2020-09-22 02:00:00+00:00,43026.0,42928.29842395135,-0.037703908443852865,0
2020-09-30 01:00:00+00:00,44415.0,44051.28861902669,-0.008234804633688251,0
2020-09-30 12:00:00+00:00,64578.0,63427.55395941313,0.18294677839719173,0
