timestamp,y_true,yhat,z_resid,silver_label
2020-05-04 03:00:00+00:00,18325.0,17689.999906256675,0.47056865864522335,0
2020-05-11 07:00:00+00:00,25379.0,21299.18259064565,2.8896736641229808,1
2020-05-18 01:00:00+00:00,18155.0,17653.397778166745,0.22519363102843107,0
2020-05-18 06:00:00+00:00,24345.0,20110.27919238023,2.871079246120521,1
2020-05-18 07:00:00+00:00,25812.0,21709.005167303912,2.762635146172608,1
2020-05-19 16:00:00+00:00,25192.0,23719.909562319503,0.8919454545711336,0
2020-05-25 20:00:00+00:00,26243.0,24907.583314137453,0.6857948889759129,0
2020-05-31 07:00:00+00:00,20754.0,24287.358040665506,-2.5205801330265043,1
2020-06-02 01:00:00+00:00,21266.0,21107.718504929537,-0.08654875385587783,0
2020-06-16 01:00:00+00:00,21713.0,21740.654430404957,-0.05550222219820222,0
