timestamp,y_true,yhat,z_resid,silver_label
2020-07-02 14:00:00+00:00,47793.0,49165.52460610911,-0.2243344922003565,0
2020-07-03 14:00:00+00:00,45937.0,48446.309133548726,-0.5495250307487082,0
2020-07-08 17:00:00+00:00,49981.0,104441.9795049362,-7.329346641815952,1
2020-07-19 08:00:00+00:00,39941.0,44055.30179595189,-0.41986055134639044,0
2020-07-22 11:00:00+00:00,53177.0,52122.06623384576,0.4907516256001915,0
2020-07-30 10:00:00+00:00,54390.0,53633.88258675671,0.4759211338879301,0
2020-08-04 05:00:00+00:00,38719.0,38480.9864017133,0.4078119314693721,0
2020-08-14 07:00:00+00:00,43731.0,44460.55278875746,0.12402648808418305,0
2020-08-17 07:00:00+00:00,43032.0,38062.15729543222,2.5352574404725776,1
2020-08-19 12:00:00+00:00,47759.0,48737.19027930531,-0.01266062135960436,0
2020-08-24 07:00:00+00:00,45614.0,39084.63099624863,2.9665245921565124,1
2020-08-24 09:00:00+00:00,48534.0,42685.64985806924,2.662424786734566,1
2020-08-26 12:00:00+00:00,49820.0,49710.02674678632,0.39801493170996183,0
2020-08-31 05:00:00+00:00,41885.0,34192.915877054606,3.1571375989767296,1
2020-08-31 13:00:00+00:00,47753.0,41329.02091640896,2.5321634337200836,1
2020-09-12 06:00:00+00:00,37890.0,47043.80182431938,-2.761086778949723,1
2020-09-14 05:00:00+00:00,44047.0,36711.45587496635,2.586488671075889,1
2020-09-17 12:00:00+00:00,51872.0,52856.53057027515,-0.09701871329038887,0
2020-09-21 05:00:00+00:00,44836.0,37210.13612340847,2.6415716573865726,1
2020-09-24 06:00:00+00:00,47969.0,46944.593157235264,0.5702300861029285,0
2020-09-28 01:00:00+00:00,37771.0,37603.078358780025,0.307149161660037,0
2020-09-28 05:00:00+00:00,51074.0,42223.5295011981,3.088156050947654,1
2020-09-30 22:00:00+00:00,44869.0,47378.27764975124,-0.4935279423549087,0
